"GENEID","gene_1","log2FC_control_vs_FA","padj_control_vs_FA","gene_2","log2FC_control_vs_FA_edited","padj_control_vs_FA_edited","gene","dist_diag","significant"
"ENSG00000186007","LEMD1",-1.37627872545242,0.667157819808105,"LEMD1",-0.552379786742528,0.958182231577192,"LEMD1",0.582584526574166,FALSE
"ENSG00000118194","TNNT2",2.28245885537316,0.66772946054605,"TNNT2",3.06747873301151,0.10283313893717,"TNNT2",0.555092878844311,FALSE
"ENSG00000163285","GABRG1",-1.97640741084876,0.66772946054605,"GABRG1",-1.49010641906043,0.662890326743915,"GABRG1",0.343866728991276,FALSE
"ENSG00000178202","POGLUT3",1.37990148798027,0.66772946054605,"POGLUT3",0.714713581389506,0.8669097020558,"POGLUT3",0.470358879513613,FALSE
"ENSG00000049247","UTS2",-1.73471270362139,0.668264741175593,"UTS2",-3.64771893212872,0.000175696545667692,"UTS2",1.35269967662964,TRUE
"ENSG00000105370","LIM2",2.22417939087266,0.668264741175593,"LIM2",-1.33490828340929,0.937800856231673,"LIM2",2.51665502932222,FALSE
"ENSG00000143772","ITPKB",1.6041434911155,0.668264741175593,"ITPKB",0.414646845482908,0.986846943029544,"ITPKB",0.841101144325456,FALSE
"ENSG00000153976","HS3ST3A1",-1.34961959353377,0.668264741175593,"HS3ST3A1",-0.718687571794652,0.949088638438663,"HS3ST3A1",0.446136311039465,FALSE
"ENSG00000264343","NOTCH2NLA",1.53709105103093,0.668264741175593,"NOTCH2NLA",1.65926487630573,0.489423456513901,"NOTCH2NLA",0.0863899403353121,FALSE
"ENSG00000063241","ISOC2",0.693881380514525,0.67044079814985,"ISOC2",0.594341621767997,0.766903562305299,"ISOC2",0.0703852384073427,FALSE
"ENSG00000162374","ELAVL4",-0.912224261391534,0.670951373422505,"ELAVL4",-0.160108381957772,0.995154265654586,"ELAVL4",0.531826238585697,FALSE
"ENSG00000197415","VEPH1",-1.79044250927709,0.671237127321094,"VEPH1",-0.789498284011919,0.961348617870551,"VEPH1",0.70777444927452,FALSE
"ENSG00000141753","IGFBP4",1.60838091769119,0.672429963602114,"IGFBP4",1.22148549270855,0.719435886009598,"IGFBP4",0.273576378615271,FALSE
"ENSG00000213999","MEF2B",2.12964596826886,0.672429963602114,"MEF2B",2.36203567703493,0.398280360705399,"MEF2B",0.164324338946458,FALSE
"ENSG00000224020","MIR181A2HG",2.1721928377709,0.672429963602114,"MIR181A2HG",2.3198805461419,0.24414810165957,"MIR181A2HG",0.104430980087034,FALSE
"ENSG00000274419","TBC1D3D",2.29737866732181,0.672429963602114,"TBC1D3D",3.01873101340926,0.430984685751044,"TBC1D3D",0.510073135543265,FALSE
"ENSG00000280660","ENSG00000280660",1.65098641142583,0.672429963602114,"ENSG00000280660",1.08819007863727,0.846475160650919,"ENSG00000280660",0.397957103341713,FALSE
"ENSG00000127084","FGD3",-1.26433604394755,0.674499650901324,"FGD3",-1.44933509257766,0.0786409124575989,"FGD3",0.130814081799409,FALSE
"ENSG00000139289","PHLDA1",1.13935696228807,0.674499650901324,"PHLDA1",1.35905001185614,0.592062414001904,"PHLDA1",0.155346445129132,FALSE
"ENSG00000180139","ACTA2-AS1",-2.16783702140036,0.675183369934802,"ACTA2-AS1",-0.716173069961292,0.981538732325807,"ACTA2-AS1",1.02648142406663,FALSE
"ENSG00000196155","PLEKHG4",-1.28681037374617,0.675183369934802,"PLEKHG4",-0.0309135799446533,0.997301664256137,"PLEKHG4",0.888053139367496,FALSE
"ENSG00000197019","SERTAD1",1.05508762419242,0.675183369934802,"SERTAD1",0.682474142030238,0.842123733114925,"SERTAD1",0.263477519998408,FALSE
"ENSG00000133805","AMPD3",-1.6894814421469,0.675309011513444,"AMPD3",-2.00703582324145,0.328304821838626,"AMPD3",0.224544856267454,FALSE
"ENSG00000230383","RPL6P19",2.4419003665066,0.675309011513444,"RPL6P19",0.575302034875786,0.990192564861971,"RPL6P19",1.31988433804765,FALSE
"ENSG00000204592","HLA-E",1.33274201977848,0.675491405361884,"HLA-E",0.877207870564826,0.828046503242516,"HLA-E",0.32211128597102,FALSE
"ENSG00000146648","EGFR",0.932300653977415,0.675836220165328,"EGFR",0.211040548257374,0.994349808086072,"EGFR",0.510007911753968,FALSE
"ENSG00000172264","MACROD2",-0.795246422965879,0.675836220165328,"MACROD2",-0.939126866837264,0.297864292464657,"MACROD2",0.101738837541587,FALSE
"ENSG00000176148","TCP11L1",-0.802238652789488,0.675836220165328,"TCP11L1",-0.704538809539745,0.489423456513901,"TCP11L1",0.0690842216827563,FALSE
"ENSG00000198691","ABCA4",2.40300107099807,0.675836220165328,"ABCA4",1.55822232738118,0.900923054949329,"ABCA4",0.597348778213755,FALSE
"ENSG00000253636","ENSG00000253636",-1.38658427298094,0.675836220165328,"ENSG00000253636",-0.777325478042152,0.860154764846698,"ENSG00000253636",0.430811025398757,FALSE
"ENSG00000288841","ENSG00000288841",-8.19089634356061,0.675836220165328,"ENSG00000288841",-8.29888137340641,0.503982627556512,"ENSG00000288841",0.076356946870598,FALSE
"ENSG00000161610","HCRT",-2.93446609708593,0.676073591109776,"HCRT",0.160839229218178,0.997138100692969,"HCRT",2.18871138607247,FALSE
"ENSG00000114200","BCHE",0.989445370915597,0.679463224705103,"BCHE",0.165198436224703,0.995279249801392,"BCHE",0.582830596892156,FALSE
"ENSG00000173889","PHC3",-0.850490435878684,0.679463224705103,"PHC3",-0.993818731323658,0.269586487255405,"PHC3",0.10134840964505,FALSE
"ENSG00000214595","EML6",-1.10862177619228,0.680032957579914,"EML6",-1.45176731307894,0.351033443362723,"EML6",0.242640536066456,FALSE
"ENSG00000077327","SPAG6",2.62499587963018,0.680196364236742,"SPAG6",2.49323330161205,0.463067110263737,"SPAG6",0.0931702124232425,FALSE
"ENSG00000204934","ATP6V0E2-AS1",-1.03943479968166,0.680196364236742,"ATP6V0E2-AS1",-0.814099086809762,0.796564823185085,"ATP6V0E2-AS1",0.159336410615226,FALSE
"ENSG00000215374","FAM66B",-1.80843408826152,0.680196364236742,"FAM66B",-0.56826494965036,0.99404519599795,"FAM66B",0.876932007730233,FALSE
"ENSG00000241404","EGFL8",1.86863320044447,0.680196364236742,"EGFL8",0.305540111144388,0.978661592440302,"EGFL8",1.10527372306992,FALSE
"ENSG00000284294","ENSG00000284294",-6.43310369449916,0.680196364236742,"ENSG00000284294",-4.21077045010419,0.759529620160959,"ENSG00000284294",1.57142690716798,FALSE
"ENSG00000290469","ENSG00000290469",3.6383582209548,0.680196364236742,"ENSG00000290469",3.00883132152881,0.649291700955343,"ENSG00000290469",0.445142739523454,FALSE
"ENSG00000227165","WDR11-DT",1.65580324258179,0.681247603328748,"WDR11-DT",1.47396683666039,0.523773575810764,"WDR11-DT",0.128577755693608,FALSE
"ENSG00000163565","IFI16",1.161725366049,0.683015682050037,"IFI16",-0.333119898717656,0.978661592440302,"IFI16",1.0570152235411,FALSE
"ENSG00000064763","FAR2",-1.45820520623823,0.683112706986531,"FAR2",-2.25666892100498,0.227128063472504,"FAR2",0.564599107242967,FALSE
"ENSG00000124762","CDKN1A",1.47052534508352,0.683112706986531,"CDKN1A",1.10083691732803,0.600351235444676,"CDKN1A",0.261409194192102,FALSE
"ENSG00000243709","LEFTY1",-2.76521508955749,0.683112706986531,"LEFTY1",-1.09913133093723,0.939737739287105,"LEFTY1",1.17809912374516,FALSE
"ENSG00000273906","ENSG00000273906",8.15426079751792,0.683112706986531,"ENSG00000273906",7.80674720088383,0.557160536746183,"ENSG00000273906",0.245729220734493,FALSE
"ENSG00000126583","PRKCG",-1.19420495815946,0.683578623520391,"PRKCG",-0.684070233967467,0.907000687976687,"PRKCG",0.360719722794887,FALSE
"ENSG00000234869","LINC02925",3.05952820066859,0.684393226578659,"LINC02925",1.95181435356114,0.929704018183772,"LINC02925",0.783271972903919,FALSE
"ENSG00000255439","ENSG00000255439",1.48781632701166,0.684393226578659,"ENSG00000255439",1.39926856152704,0.576490588120793,"ENSG00000255439",0.062612725433096,FALSE
"ENSG00000116157","GPX7",1.5225156480997,0.686563372429593,"GPX7",1.05470300755276,0.595930821447456,"GPX7",0.330793490455526,FALSE
"ENSG00000144959","NCEH1",0.780661768745889,0.686563372429593,"NCEH1",-0.450569492342518,0.924206753358909,"NCEH1",0.870611973924478,FALSE
"ENSG00000234456","MAGI2-AS3",0.792048093675438,0.686563372429593,"MAGI2-AS3",0.301583528081762,0.941621269622606,"MAGI2-AS3",0.346810820263003,FALSE
"ENSG00000288832","ENSG00000288832",-0.950707428363266,0.686563372429593,"ENSG00000288832",-0.88318656111796,0.595930821447456,"ENSG00000288832",0.0477444631007525,FALSE
"ENSG00000119280","C1orf198",1.16359630941809,0.687047821888119,"C1orf198",0.337707603231509,0.957473593121242,"C1orf198",0.583991504649914,FALSE
"ENSG00000143674","MAP3K21",-0.981890861928879,0.687047821888119,"MAP3K21",-0.807114593167654,0.770305904213786,"MAP3K21",0.123585484831544,FALSE
"ENSG00000151812","SLC35F4",-1.94351266468421,0.687047821888119,"SLC35F4",-2.41468951172339,0.314449005438426,"SLC35F4",0.333172343679494,FALSE
"ENSG00000163508","EOMES",-1.65816587755064,0.687047821888119,"EOMES",-0.611470016945026,0.975049688336469,"EOMES",0.740125740874116,FALSE
"ENSG00000117122","MFAP2",1.3809724624152,0.688473951175437,"MFAP2",1.22794826609378,0.553325774490603,"MFAP2",0.108204446904497,FALSE
"ENSG00000129682","FGF13",-1.11586267682075,0.688473951175437,"FGF13",-1.54051412673383,0.112882310724456,"FGF13",0.300273919874242,FALSE
"ENSG00000185585","OLFML2A",3.17784885818269,0.688473951175437,"OLFML2A",1.11294791376764,0.891279331409193,"OLFML2A",1.46010546027439,FALSE
"ENSG00000204071","TCEAL6",-2.3552339810419,0.688473951175437,"TCEAL6",-3.55720239296766,0.236713337298832,"TCEAL6",0.84992001484473,FALSE
"ENSG00000253731","PCDHGA6",-2.24251123743058,0.68857264639329,"PCDHGA6",-5.20327953095883,8.65933706541407e-07,"PCDHGA6",2.09357933787595,TRUE
"ENSG00000185149","NPY2R",-2.25485399470394,0.691019795645638,"NPY2R",-1.10425442271364,0.946438450420158,"NPY2R",0.813596759784679,FALSE
"ENSG00000134247","PTGFRN",1.07553440164682,0.692411895322596,"PTGFRN",0.669478146102505,0.836941527928971,"PTGFRN",0.287125131838602,FALSE
"ENSG00000279255","ENSG00000279255",-1.0689049380721,0.692567388673517,"ENSG00000279255",-1.13512742210126,0.558217131209104,"ENSG00000279255",0.0468263675240332,FALSE
"ENSG00000136542","GALNT5",1.75695207556322,0.692797117230231,"GALNT5",1.13147967757297,0.856230236853249,"GALNT5",0.442275774063917,FALSE
"ENSG00000144560","VGLL4",0.766822239536795,0.692797117230231,"VGLL4",0.569593936589548,0.576490588120793,"VGLL4",0.139461470455913,FALSE
"ENSG00000164756","SLC30A8",-2.30142307575856,0.692797117230231,"SLC30A8",-3.37269970127784,0.136412575947506,"SLC30A8",0.757506966431323,FALSE
"ENSG00000172785","ZNG1A",0.698354669298127,0.692797117230231,"ZNG1A",0.726065344431605,0.566197055798396,"ZNG1A",0.01959440629814,FALSE
"ENSG00000234420","ZNF37BP",-6.39992160209016,0.692797117230231,"ZNF37BP",0.0063876350177277,0.999957813298704,"ZNF37BP",4.529944703937,FALSE
"ENSG00000266964","FXYD1",2.49071504592802,0.693668235728705,"FXYD1",-0.220556383108402,0.995296927215984,"FXYD1",1.91715841310899,FALSE
"ENSG00000124588","NQO2",-0.722793581868119,0.697914069365127,"NQO2",-0.719663441004511,0.563132476784299,"NQO2",0.00221334383072647,FALSE
"ENSG00000145431","PDGFC",1.41713091350637,0.697914069365127,"PDGFC",1.08001332835347,0.750860503262291,"PDGFC",0.238378130518845,FALSE
"ENSG00000125375","DMAC2L",-0.645836692379653,0.698314358657608,"DMAC2L",-0.173702604198446,0.990192564861971,"DMAC2L",0.333849215382258,FALSE
"ENSG00000189067","LITAF",1.2149438103225,0.698314358657608,"LITAF",0.551166996000579,0.907000687976687,"LITAF",0.469361086601437,FALSE
"ENSG00000225914","TSBP1-AS1",-2.90161821959132,0.699217278084149,"TSBP1-AS1",0.022683689280384,0.998638358966077,"TSBP1-AS1",2.06779370999995,FALSE
"ENSG00000115297","TLX2",2.39914267973528,0.699287580717804,"TLX2",0.809846722284875,0.982090237020303,"TLX2",1.12380194882555,FALSE
"ENSG00000136732","GYPC",1.40085868457851,0.699287580717804,"GYPC",1.01644489191926,0.671859401115432,"GYPC",0.271821599570992,FALSE
"ENSG00000138769","CDKL2",-0.868552287874957,0.699287580717804,"CDKL2",-1.00950328631491,0.325701506792455,"CDKL2",0.0996674068119063,FALSE
"ENSG00000198848","CES1",-3.59293461729494,0.699287580717804,"CES1",-3.29147279933512,0.945151459191662,"CES1",0.213165695748212,FALSE
"ENSG00000215492","HNRNPA1P7",1.54152525608673,0.699287580717804,"HNRNPA1P7",0.502765288032457,0.967121523496868,"HNRNPA1P7",0.734514217436301,FALSE
"ENSG00000221866","PLXNA4",0.995655906931083,0.699287580717804,"PLXNA4",0.491773071940647,0.709395360587156,"PLXNA4",0.35629896954524,FALSE
"ENSG00000261801","LOXL1-AS1",0.779258725983345,0.699287580717804,"LOXL1-AS1",0.99064065606039,0.360485745978744,"LOXL1-AS1",0.14946959617778,FALSE
"ENSG00000279233","ENSG00000279233",-1.08437364482676,0.699287580717804,"ENSG00000279233",-0.918298248336289,0.662349099373282,"ENSG00000279233",0.117433039046659,FALSE
"ENSG00000009709","PAX7",2.06071740073823,0.700717526784493,"PAX7",0.885878430714455,0.946908965198752,"PAX7",0.830736602506028,FALSE
"ENSG00000010704","HFE",2.58854532857269,0.700717526784493,"HFE",1.3748330005214,0.924086647465348,"HFE",0.858224217574779,FALSE
"ENSG00000011105","TSPAN9",0.750471107960601,0.700717526784493,"TSPAN9",0.740317392738945,0.671859401115432,"TSPAN9",0.00717976088747025,FALSE
"ENSG00000019991","HGF",2.73287301979504,0.700717526784493,"HGF",2.16324570892083,0.905838465897326,"HGF",0.402787334268217,FALSE
"ENSG00000076641","PAG1",1.2407093839996,0.700717526784493,"PAG1",-0.0480061933203054,0.997138100692969,"PAG1",0.911259523743643,FALSE
"ENSG00000080166","DCT",-2.13277993687706,0.700717526784493,"DCT",-1.98258564214337,0.889891182918204,"DCT",0.106203404301722,FALSE
"ENSG00000101901","ALG13",-0.635569787674179,0.700717526784493,"ALG13",-0.896367490618696,0.199097008215282,"ALG13",0.184411824269943,FALSE
"ENSG00000106100","NOD1",1.24168427240311,0.700717526784493,"NOD1",0.792763859143397,0.836939499214121,"NOD1",0.317434668429011,FALSE
"ENSG00000107984","DKK1",1.88589681517,0.700717526784493,"DKK1",0.725487417538562,0.96029872713339,"DKK1",0.820533354017784,FALSE
"ENSG00000116741","RGS2",-1.34364020543369,0.700717526784493,"RGS2",-1.34478513009602,0.539837749171048,"RGS2",0.000809583992678014,FALSE
"ENSG00000124126","PREX1",1.03611457576938,0.700717526784493,"PREX1",1.45913750020479,0.45168979104335,"PREX1",0.299122378465643,FALSE
"ENSG00000154553","PDLIM3",1.03358629708258,0.700717526784493,"PDLIM3",1.31248646026508,0.398350598334888,"PDLIM3",0.197212196660385,FALSE
"ENSG00000156482","RPL30",0.614973249442678,0.700717526784493,"RPL30",0.854446878800609,0.0641467669261055,"RPL30",0.169333427234347,FALSE
"ENSG00000187268","FAM9C",-4.30184744594743,0.700717526784493,"FAM9C",-3.6292711103681,0.783167758580195,"FAM9C",0.475583287753741,FALSE
"ENSG00000245526","MIR9-2HG",-1.27981302329747,0.700717526784493,"MIR9-2HG",-0.765389039348049,0.875758001945023,"MIR9-2HG",0.363752687455636,FALSE
"ENSG00000248329","APELA",-2.1691771438684,0.700717526784493,"APELA",-0.799972926532186,0.978661592440302,"APELA",0.968173586907654,FALSE
"ENSG00000248932","COPB2-DT",0.799720143290034,0.700717526784493,"COPB2-DT",0.415336440242574,0.775744751130881,"COPB2-DT",0.271800323002455,FALSE
"ENSG00000257474","ENSG00000257474",-6.36595903172057,0.700717526784493,"ENSG00000257474",-4.66134421610354,0.663184989121897,"ENSG00000257474",1.20534469543386,FALSE
"ENSG00000269151","PPP5C-AS1",2.25693043746815,0.700717526784493,"PPP5C-AS1",0.562380632190904,0.990192564861971,"PPP5C-AS1",1.19822765836988,FALSE
"ENSG00000269693","ENSG00000269693",-8.01993333504919,0.700717526784493,"ENSG00000269693",-8.12935109115991,0.52153317280197,"ENSG00000269693",0.077370037328103,FALSE
"ENSG00000273451","ENSG00000273451",2.88301326573797,0.700717526784493,"ENSG00000273451",0.877222051922927,NA,"ENSG00000273451",1.41830856893302,NA
"ENSG00000274226","TBC1D3H",6.37537070793032,0.700717526784493,"TBC1D3H",21.7953100704706,NA,"TBC1D3H",10.9035436887376,NA
"ENSG00000277763","ENSG00000277763",-2.20318500489521,0.700717526784493,"ENSG00000277763",-3.25832261670598,0.334685821350152,"ENSG00000277763",0.746094960396374,FALSE
"ENSG00000278673","ENSG00000278673",3.70530515078562,0.700717526784493,"ENSG00000278673",2.82100792652137,0.90064828054443,"ENSG00000278673",0.625292563861688,FALSE
"ENSG00000286760","ENSG00000286760",-1.0890429853865,0.700717526784493,"ENSG00000286760",-0.691768487508494,0.853013779093586,"ENSG00000286760",0.280915491442018,FALSE
"ENSG00000293450","ENSG00000293450",-2.51069525334835,0.700717526784493,"ENSG00000293450",1.19481170073809,0.920517490803618,"ENSG00000293450",2.62018909496843,FALSE
"ENSG00000096060","FKBP5",-0.857762329041356,0.701526491261687,"FKBP5",-0.413310615129378,0.949088638438663,"FKBP5",0.314274820817143,FALSE
"ENSG00000166801","FAM111A",1.32341145443114,0.703273277365563,"FAM111A",0.967764634161356,0.745780370465771,"FAM111A",0.251480278320195,FALSE
"ENSG00000189223","PAX8-AS1",-4.66729187000141,0.703273277365563,"PAX8-AS1",-0.401377695293577,NA,"PAX8-AS1",3.01645684089572,NA
"ENSG00000256453","DND1",-1.32829555679743,0.70423890565363,"DND1",0.0525353423937452,0.997138100692969,"DND1",0.976394892489996,FALSE
"ENSG00000125144","MT1G",-3.09605290509475,0.704423334247499,"MT1G",-2.58464298455805,0.825886682436653,"MT1G",0.361621422777575,FALSE
"ENSG00000108515","ENO3",1.02098106737609,0.704707481054055,"ENO3",2.62291108397747,0.0170349912406678,"ENO3",1.13273557772511,TRUE
"ENSG00000137101","CD72",2.66276207091538,0.704707481054055,"CD72",2.68329492539694,0.420622591961251,"CD72",0.0145189206410226,FALSE
"ENSG00000184363","PKP3",-4.21803101895562,0.704707481054055,"PKP3",-1.05177504919406,0.988510842891389,"PKP3",2.23888106719079,FALSE
"ENSG00000235043","TECRP1",2.12937034967093,0.704707481054055,"TECRP1",-0.339588965413623,NA,"TECRP1",1.74581787416998,NA
"ENSG00000118292","C1orf54",1.74769516453106,0.705024955755454,"C1orf54",1.68629067204312,0.337784078189725,"C1orf54",0.0434195330335463,FALSE
"ENSG00000189108","IL1RAPL2",-1.77468527353111,0.705024955755454,"IL1RAPL2",-4.10384540901562,0.0120938739782044,"IL1RAPL2",1.64696492627048,TRUE
"ENSG00000102287","GABRE",1.09376478606351,0.705879407082731,"GABRE",-0.316484870079762,0.988359662480313,"GABRE",0.997197095024902,FALSE
"ENSG00000253304","TMEM200B",2.07287726269976,0.706175550722476,"TMEM200B",0.914554236822043,0.938822310507506,"TMEM200B",0.819058066402656,FALSE
"ENSG00000289741","ENSG00000289741",6.32316902635633,0.706344051569431,"ENSG00000289741",5.91499328426711,0.635890530715012,"ENSG00000289741",0.288623835147143,FALSE
"ENSG00000122121","XPNPEP2",3.50929821239894,0.708506292269917,"XPNPEP2",-0.173286290141658,NA,"XPNPEP2",2.60398047403894,NA
"ENSG00000140511","HAPLN3",1.36078169338427,0.708506292269917,"HAPLN3",1.46055400415456,0.576490588120793,"HAPLN3",0.0705496775203272,FALSE
"ENSG00000125257","ABCC4",-1.14051041353943,0.710921542288927,"ABCC4",-0.803757853098435,0.895361458477729,"ABCC4",0.238120019069758,FALSE
"ENSG00000140832","MARVELD3",-2.43992333907809,0.710921542288927,"MARVELD3",-2.30236376697847,0.666724876385988,"MARVELD3",0.0972693062487574,FALSE
"ENSG00000147044","CASK",-0.766576635701027,0.710921542288927,"CASK",-0.754499344885449,0.17525857003794,"CASK",0.00853993423405757,FALSE
"ENSG00000157240","FZD1",1.08952911439668,0.710921542288927,"FZD1",0.670913474222246,0.877612003106976,"FZD1",0.296005957878087,FALSE
"ENSG00000163064","EN1",1.86075324446973,0.710921542288927,"EN1",1.0068572643929,0.841434817923228,"EN1",0.603795637940257,FALSE
"ENSG00000246898","LINC00920",2.73655090086415,0.710921542288927,"LINC00920",1.37020691345365,0.907837654540504,"LINC00920",0.966151098931431,FALSE
"ENSG00000253910","PCDHGB2",1.16205568116825,0.710921542288927,"PCDHGB2",0.940769240313518,0.783167758580195,"PCDHGB2",0.156473142913016,FALSE
"ENSG00000143258","USP21",0.597619429664284,0.711683731349882,"USP21",0.548410588680773,0.692001699795513,"USP21",0.0347959051537711,FALSE
"ENSG00000284693","LINC02606",1.82423032818822,0.711989503661582,"LINC02606",0.611086572789815,0.9817780667291,"LINC02606",0.857822175996324,FALSE
"ENSG00000152689","RASGRP3",2.54919074802452,0.712740958655287,"RASGRP3",2.30925318483657,0.724854221647355,"RASGRP3",0.169661477991576,FALSE
"ENSG00000047457","CP",1.24629103944612,0.716204405756256,"CP",0.131567248321523,0.995296927215984,"CP",0.788228751854177,FALSE
"ENSG00000130300","PLVAP",2.43124107699204,0.717351407484655,"PLVAP",3.12502429217805,0.25404470740434,"PLVAP",0.490578816131431,FALSE
"ENSG00000078018","MAP2",-0.843381505933069,0.717762993710452,"MAP2",-0.885795501367857,0.116683060406363,"MAP2",0.0299912237891543,FALSE
"ENSG00000092964","DPYSL2",-0.767980678173162,0.717762993710452,"DPYSL2",-0.640707973362238,0.62988171420915,"DPYSL2",0.0899953926317581,FALSE
"ENSG00000185046","ANKS1B",-0.729626380517982,0.717762993710452,"ANKS1B",-0.855619928331745,0.51275718084466,"ANKS1B",0.0890908920448634,FALSE
"ENSG00000162643","DNAI3",1.82873975963203,0.718020367479533,"DNAI3",0.424206565500862,0.987835256254707,"DNAI3",0.993154945971753,FALSE
"ENSG00000105974","CAV1",1.46190381965766,0.718345720895458,"CAV1",2.1524754766958,0.561701633402581,"CAV1",0.488307901586897,FALSE
"ENSG00000138085","ATRAID",0.544303271015006,0.719875559580727,"ATRAID",0.782631307662329,0.239811176464701,"ATRAID",0.168523370860199,FALSE
"ENSG00000149187","CELF1",-0.560245056441417,0.720968344056008,"CELF1",-0.211909502378908,0.978661592440302,"CELF1",0.246310432405974,FALSE
"ENSG00000155975","VPS37A",-0.654198671910596,0.721031486594103,"VPS37A",-0.286802491057597,0.942883263699705,"VPS37A",0.259788330863194,FALSE
"ENSG00000280870","MIR325HG",-0.878126075973232,0.721031486594103,"MIR325HG",-0.759828456845868,0.451141684950985,"MIR325HG",0.0836490486831827,FALSE
"ENSG00000186076","ENSG00000186076",1.87345004803175,0.723676131578831,"ENSG00000186076",0.404195663884797,0.99404519599795,"ENSG00000186076",1.03891973831837,FALSE
"ENSG00000253250","C8orf88",1.14444921970256,0.723676131578831,"C8orf88",1.19257173950715,0.456520854091824,"C8orf88",0.034027760081607,FALSE
"ENSG00000155307","SAMSN1",-1.88219031212873,0.724525815144082,"SAMSN1",0.739453042276193,0.955052506681856,"SAMSN1",1.85378179375237,FALSE
