"GENEID","GENENAME","log2FoldChange.iPSC","padj.iPSC","baseMean.iPSC","log2FoldChange.iNeurons","padj.iNeurons","baseMean.iNeurons","overlap_category","mean_abs_lfc","direction_concordant"
"ENSG00000189134","NKAPL",-4.98390403083314,0.0420178111276493,21.7554941828763,-1.5295238903791,0.971653763317242,4.15497166803269,"Only_iPSC",3.25671396060612,NA
"ENSG00000074706","IPCEF1",5.22593455092093,0.0186188475042833,28.5415958875132,-1.27803715950504,0.509764353264602,125.484897802181,"Only_iPSC",3.25198585521299,NA
"ENSG00000182983","ZNF662",-3.52960681780512,0.00327098962512524,66.1433494359529,-2.96887386185173,0.63837937755876,18.3089122770627,"Only_iPSC",3.24924033982843,NA
"ENSG00000224846","NQO2-AS1",5.31565974858657,0.0230287461212481,17.419610834357,0.786582969396529,0.995154265654586,4.77942952895485,"Only_iPSC",3.05112135899155,NA
"ENSG00000204644","ZFP57",-2.68625852592023,0.00742952580663145,145.556496804635,-3.31492633402134,NA,32.814395530222,"Only_iPSC",3.00059242997078,NA
"ENSG00000238035","",3.28554363570962,0.0495595346166008,53.0227847978637,2.09108294327926,0.148224947221585,116.691718906553,"Only_iPSC",2.68831328949444,NA
"ENSG00000293486","",2.86723924295405,0.0467546735469341,36.9842351599344,2.48991585274357,0.522257862066605,39.8634626310625,"Only_iPSC",2.67857754784881,NA
"ENSG00000185304","RGPD2",3.83181621255456,2.48384944629679e-10,204.669144414271,1.42584977155553,0.424250917149207,488.34234557344,"Only_iPSC",2.62883299205504,NA
"ENSG00000282416","",2.5771264105496,0.00611331474257902,103.703120327354,1.9013738106072,0.328615329673813,50.1689315267297,"Only_iPSC",2.2392501105784,NA
"ENSG00000223784","LINP1",1.89620347018865,0.0303573565076624,275.299933023731,-2.46520382632102,0.745780370465771,9.33585029751881,"Only_iPSC",2.18070364825483,NA
"ENSG00000226686","LINC01535",-2.74129352176729,0.0154208937262358,82.3257650728307,-1.33762839741742,0.797070524675858,101.432208416708,"Only_iPSC",2.03946095959236,NA
"ENSG00000039987","BEST2",2.73175638098926,0.00327098962512524,63.3560522522787,-1.32377867109797,NA,1.80151831827131,"Only_iPSC",2.02776752604362,NA
"ENSG00000241860","",2.07587256003403,0.00526346916472187,246.184701086147,1.69678633494517,0.398646620914675,141.874216559507,"Only_iPSC",1.8863294474896,NA
"ENSG00000100867","DHRS2",3.21646556578386,0.0219263255610895,59.565289960423,-0.504216130657442,0.983481828465837,125.684960474851,"Only_iPSC",1.86034084822065,NA
"ENSG00000282508","LINC01002",2.11219767452643,0.00516317702204851,183.123557517634,1.30287815184265,0.199738245252803,79.051439784354,"Only_iPSC",1.70753791318454,NA
"ENSG00000176809","LRRC37A3",3.0833249470788,0.00411855900635307,80.1539595368573,-0.238646216180712,0.986260043356027,364.150437586681,"Only_iPSC",1.66098558162976,NA
"ENSG00000042062","RIPOR3",2.42536905768629,0.000303189706538499,109.450978934836,0.834740676916105,0.927668080864086,30.8904505720348,"Only_iPSC",1.6300548673012,NA
"ENSG00000250120","PCDHA10",-1.41024490168374,0.0388607574643838,534.979678854,-1.79454793883307,0.489423456513901,1074.71737687931,"Only_iPSC",1.6023964202584,NA
"ENSG00000196358","NTNG2",-2.87069700263344,0.00231692693681191,53.2967831670456,0.315497529184169,0.986260043356027,880.460909710031,"Only_iPSC",1.59309726590881,NA
"ENSG00000135423","GLS2",1.24387437862368,0.0456277454048498,398.240580445376,-1.90658763160042,0.518815810621279,98.6302575079632,"Only_iPSC",1.57523100511205,NA
"ENSG00000286053","ASDURF",-2.30601715782014,0.0163392170966943,97.6332108337783,-0.840745113144969,0.907000687976687,60.6877741620365,"Only_iPSC",1.57338113548256,NA
"ENSG00000188738","FSIP2",2.67828900107229,0.0154208937262358,133.453963373552,-0.375129092188294,0.955538637941426,358.356612807869,"Only_iPSC",1.52670904663029,NA
"ENSG00000148926","ADM",-1.14932525510056,4.18519788932004e-05,1569.39161491692,1.84811033828004,0.558217131209104,146.315950995102,"Only_iPSC",1.4987177966903,NA
