"GENEID","GENENAME","log2FoldChange.iPSC","padj.iPSC","baseMean.iPSC","log2FoldChange.iNeurons","padj.iNeurons","baseMean.iNeurons","overlap_category","mean_abs_lfc","direction_concordant"
"ENSG00000109113","RAB34",-0.143977487311391,0.928854402694129,3960.4226651188,1.58117815558936,0.0159227780135599,1052.42053803025,"Only_iNeurons",0.862577821450377,NA
"ENSG00000173926","MARCHF3",0.0981196625621136,0.983166787763526,238.573418010067,1.61410542083085,0.0244283113884583,140.993083878667,"Only_iNeurons",0.85611254169648,NA
"ENSG00000163376","KBTBD8",0.319350853533858,0.851844088056027,756.082384564089,-1.2191716897313,0.0111315175074455,316.233150983628,"Only_iNeurons",0.769261271632578,NA
"ENSG00000177663","IL17RA",-0.118381558173564,0.982887919177326,364.704967198228,1.41933934304667,0.000911093320904051,636.471985175771,"Only_iNeurons",0.768860450610117,NA
"ENSG00000244486","SCARF2",-0.234093757527225,0.936523789261252,388.588088454528,1.28236673140712,0.0430206661583565,1320.5426037505,"Only_iNeurons",0.75823024446717,NA
"ENSG00000288709","F8A2",-10.7348117041956,4.45299657154784e-14,147.934636887235,-21.5909536114069,NA,16.1809116224453,"Only_iPSC",16.1628826578012,NA
"ENSG00000237296","SMG1P1",-21.6984395717542,4.35901596158595e-05,16.8203171152918,-6.91377953338022,NA,11.0213094179023,"Only_iPSC",14.3061095525672,NA
"ENSG00000067048","DDX3Y",13.6288009988445,0.00429321211827136,1235.73396545934,12.820927546202,0.0867042057706629,669.171734544708,"Only_iPSC",13.2248642725232,NA
"ENSG00000114374","USP9Y",13.0503946351673,0.0153340983587726,827.579766885477,13.2357621549565,0.0675305689852362,892.107655472907,"Only_iPSC",13.1430783950619,NA
"ENSG00000293442","PRKY",9.646659312651,0.00821578009631706,139.477147674319,10.5657808032824,0.279557315529051,140.166774756484,"Only_iPSC",10.1062200579667,NA
"ENSG00000182983","ZNF662",-9.42865715603828,2.33722214671006e-08,59.7312741013001,-5.86986466443645,0.0769600682617064,12.5303743919378,"Only_iPSC",7.64926091023736,NA
"ENSG00000285304","",-9.32500905380238,2.7502869994651e-08,55.5655759475496,1.97599478655291,0.999917339845648,9.27629061905765,"Only_iPSC",5.65050192017764,NA
"ENSG00000291240","",6.884237442253,0.0341165793370939,11.5162790230307,2.78087737618614,0.784114365918532,21.4788377735372,"Only_iPSC",4.83255740921957,NA
"ENSG00000169562","GJB1",-7.23205000804285,0.0359743906088436,13.2152178519853,2.06984185946509,NA,15.3518413444561,"Only_iPSC",4.65094593375397,NA
"ENSG00000119125","GDA",-3.1357863271492,0.000692844674614928,120.146296726836,-5.62841516633098,0.0552926112788685,33.3549076758654,"Only_iPSC",4.38210074674009,NA
"ENSG00000248593","DSTNP2",7.10075721111851,0.015004240451912,13.3856566912898,1.20445732596061,0.999917339845648,8.56723945488163,"Only_iPSC",4.15260726853956,NA
"ENSG00000224846","NQO2-AS1",5.97385620426129,0.0063304113947849,22.9259872968863,2.05682186814378,0.999917339845648,6.70930655688527,"Only_iPSC",4.01533903620253,NA
"ENSG00000244617","ASPRV1",-6.95983233211987,0.0405892062420409,10.8001360712589,-0.848275172979926,0.999917339845648,21.2060379279575,"Only_iPSC",3.9040537525499,NA
"ENSG00000144031","ANKRD53",-7.05225865975956,0.0452705533943671,11.660821150182,0.71873160946451,0.999917339845648,18.5124709679764,"Only_iPSC",3.88549513461203,NA
"ENSG00000250007","GJD2-DT",-7.46857887296196,0.00485208306648073,15.3341164886172,0.0729952686294883,0.999917339845648,6.72724736411005,"Only_iPSC",3.77078707079572,NA
"ENSG00000267568","",4.00614675527474,0.015004240451912,28.9437802474342,-2.45134854889571,0.904345876955103,23.8712957653439,"Only_iPSC",3.22874765208523,NA
"ENSG00000185304","RGPD2",4.5848669887624,1.02908944896984e-26,289.543014306601,1.44132960369934,0.47793382301256,464.048146001151,"Only_iPSC",3.01309829623087,NA
"ENSG00000259370","",5.37162875680433,0.000963065747235606,49.9283892667599,0.606733832694006,0.999917339845648,7.43605190515765,"Only_iPSC",2.98918129474917,NA
"ENSG00000184363","PKP3",1.38812761777076,0.00205583783092754,356.936310025098,-4.21803101895562,0.704707481054055,15.5924611594027,"Only_iPSC",2.80307931836319,NA
"ENSG00000166816","LDHD",2.09328773523336,0.0169030104329787,256.051757478668,-2.04820450944761,0.929391392240914,18.3387983264723,"Only_iPSC",2.07074612234049,NA
"ENSG00000154734","ADAMTS1",-1.1861477674299,0.0425667664204283,851.858545102511,2.82495350365048,NA,977.8734688211,"Only_iPSC",2.00555063554019,NA
"ENSG00000254377","MIR124-2HG",3.25682346511918,0.0258618578683203,55.885617089064,-0.640917274623094,0.999917339845648,1456.76559570036,"Only_iPSC",1.94887036987114,NA
"ENSG00000170549","IRX1",3.14738244373631,0.00114685950452762,121.476016377512,0.742635903246954,0.998503626704745,402.331563501396,"Only_iPSC",1.94500917349163,NA
"ENSG00000124942","AHNAK",1.50805302572942,9.14864913977209e-05,476.602131915595,2.36362640892165,0.0760288641437604,3618.52578376966,"Only_iPSC",1.93583971732553,NA
"ENSG00000277991","",-2.35218970501689,0.000587825098273009,387.341132631994,-1.25742404942625,0.999917339845648,265.422009226728,"Only_iPSC",1.80480687722157,NA
"ENSG00000168004","PLAAT5",1.84941456774142,0.0246055976463927,386.360455025614,-1.65037312480065,0.753005834183029,36.40679480047,"Only_iPSC",1.74989384627104,NA
"ENSG00000196767","POU3F4",1.95908355475572,0.00429321211827136,124.120674895133,-1.30595995363917,0.998503626704745,313.072015832615,"Only_iPSC",1.63252175419745,NA
"ENSG00000197467","COL13A1",1.88470783201138,0.0283559403296643,104.557416176191,1.1841392426768,0.960052537875827,73.4004399764816,"Only_iPSC",1.53442353734409,NA
"ENSG00000228592","",-0.966464902036976,0.0403059217324647,900.676905650157,2.09217883274163,0.464039134893881,96.8906964961549,"Only_iPSC",1.52932186738931,NA
"ENSG00000125285","SOX21",1.71435398263504,0.0141678473137185,390.770419160698,-1.33030760861886,0.931298856649859,981.798470288216,"Only_iPSC",1.52233079562695,NA
"ENSG00000146674","IGFBP3",1.25775609027531,0.00182775289085519,329.061607454564,1.74073486568272,0.737798606584411,1086.80550655822,"Only_iPSC",1.49924547797902,NA
"ENSG00000099866","MADCAM1",2.68411632526315,0.0337389243394352,78.7572414022424,-0.260766775464491,0.999917339845648,29.5864345481355,"Only_iPSC",1.47244155036382,NA
"ENSG00000042062","RIPOR3",2.50838865273571,0.00140648367831499,115.730960252866,0.417258540979731,0.999917339845648,19.7763445779692,"Only_iPSC",1.46282359685772,NA
"ENSG00000288722","F8A1",1.39690708522008,0.000692844674614928,552.383621183241,1.46368975435904,0.272251819640649,212.274956941637,"Only_iPSC",1.43029841978956,NA
"ENSG00000100968","NFATC4",1.10698571496314,0.000282221011824798,900.907046696218,1.7239027218665,0.19071692347885,1530.96085669292,"Only_iPSC",1.41544421841482,NA
"ENSG00000172339","ALG14",-2.24824460561236,0.0107120526783943,148.626807513684,-0.58089383973767,0.999917339845648,223.333082852675,"Only_iPSC",1.41456922267501,NA
"ENSG00000172201","ID4",1.69790973699007,0.0121900733544126,471.98224054531,-1.07450428854635,0.538605121019197,11360.3594089776,"Only_iPSC",1.38620701276821,NA
"ENSG00000248746","ACTN3",1.16909198592988,0.013807382227227,1412.73369893035,1.57476839702355,0.999917339845648,29.765294524827,"Only_iPSC",1.37193019147671,NA
"ENSG00000114200","BCHE",-1.70211562691843,0.0339268356958843,111.906184824611,0.989445370915597,0.679463224705103,843.710918662453,"Only_iPSC",1.34578049891702,NA
"ENSG00000286053","ASDURF",-2.0015137014864,0.015004240451912,108.776118513833,0.635116575492727,0.999917339845648,102.681705192357,"Only_iPSC",1.31831513848957,NA
"ENSG00000279377","",-1.24532265359327,0.0285601026162438,726.469607453915,-1.38701912962322,0.802129798248421,83.7778512960405,"Only_iPSC",1.31617089160824,NA
"ENSG00000240038","AMY2B",2.29270443333971,0.0434389697902191,77.9107109201963,-0.303340834216525,0.999917339845648,316.003160108491,"Only_iPSC",1.29802263377812,NA
"ENSG00000125414","MYH2",-1.81551110446831,0.0219290752988673,170.603372812719,0.774319568513537,NA,5.09780506472818,"Only_iPSC",1.29491533649092,NA
"ENSG00000281406","BLACAT1",-1.06215940290253,0.0299089080833931,487.974685522497,-1.52220243384055,0.187068117617542,703.250086949377,"Only_iPSC",1.29218091837154,NA
"ENSG00000136205","TNS3",0.844422095059025,0.015004240451912,893.73396427173,1.72309020037679,0.838775584460552,2360.82142443735,"Only_iPSC",1.28375614771791,NA
"ENSG00000133710","SPINK5",1.87711122048992,0.0431728792478062,181.904946389253,0.67345565550728,0.999917339845648,163.198875897329,"Only_iPSC",1.2752834379986,NA
"ENSG00000107742","SPOCK2",2.28562038113441,0.0369439672626207,135.006425721644,-0.223381977551343,0.999917339845648,7551.76058258112,"Only_iPSC",1.25450117934288,NA
"ENSG00000274588","DGKK",-1.04309385652933,0.0259862205462455,600.138268876768,-1.45316264159494,0.0980229545597339,117.620035045167,"Only_iPSC",1.24812824906213,NA
"ENSG00000100078","PLA2G3",-1.005128355438,0.00469027891306219,887.41688657051,-1.39974363850316,0.411428395058404,261.833719712278,"Only_iPSC",1.20243599697058,NA
"ENSG00000249992","TMEM158",1.08248975802878,0.0246055976463927,873.347029991996,-1.28912214691838,0.634292350241019,736.355633411866,"Only_iPSC",1.18580595247358,NA
"ENSG00000180592","SKIDA1",1.50547803080875,0.0237683927724874,417.913830454869,-0.861625000243411,0.97404706188917,1452.69827532508,"Only_iPSC",1.18355151552608,NA
"ENSG00000173193","PARP14",1.05311420274099,0.00285432994550908,1165.29564328416,1.31083474660418,0.999917339845648,149.651122069779,"Only_iPSC",1.18197447467258,NA
"ENSG00000087510","TFAP2C",1.42667449469323,0.0180675378268917,286.166966159646,0.930317383028512,0.999917339845648,267.122914934487,"Only_iPSC",1.17849593886087,NA
"ENSG00000135423","GLS2",1.22578660378672,0.0486645636415604,417.844706713174,-1.12459903776341,0.999917339845648,104.914654718182,"Only_iPSC",1.17519282077507,NA
"ENSG00000065320","NTN1",1.78092183130709,0.0253826611247099,118.104539954027,-0.568502315668709,0.999917339845648,1369.86741414287,"Only_iPSC",1.1747120734879,NA
"ENSG00000065621","GSTO2",1.36329465349678,0.00946396769381779,457.79961277298,-0.882708367069352,0.97404706188917,78.8806086352817,"Only_iPSC",1.12300151028307,NA
"ENSG00000037280","FLT4",-1.74829303010152,1.30210492302489e-06,514.119464520926,-0.463921868704496,0.999917339845648,195.364088971425,"Only_iPSC",1.10610744940301,NA
"ENSG00000050327","ARHGEF5",1.38033397375834,0.00101380273529002,722.122699819192,0.828596686953019,0.999917339845648,42.8527411864231,"Only_iPSC",1.10446533035568,NA
"ENSG00000124588","NQO2",-1.40245526528931,6.71494435468966e-06,1975.93281970049,-0.722793581868119,0.697914069365127,399.565173870965,"Only_iPSC",1.06262442357872,NA
"ENSG00000164251","F2RL1",0.925713261755742,0.0459690635672897,1326.73585808329,-1.14992354620501,0.999917339845648,91.5321111082849,"Only_iPSC",1.03781840398037,NA
"ENSG00000106018","VIPR2",1.92242970343504,0.0410962981003942,130.097221547831,-0.14117307069061,0.999917339845648,24.5776759009679,"Only_iPSC",1.03180138706282,NA
"ENSG00000072657","TRHDE",-1.84429221157264,0.0341924218538015,113.149984424716,-0.210947263802086,0.999917339845648,187.368622093989,"Only_iPSC",1.02761973768736,NA
"ENSG00000288920","RPSA2",1.15732098728164,0.00429321211827136,3155.96899714017,0.889977361749315,0.999917339845648,1176.80974639962,"Only_iPSC",1.02364917451548,NA
"ENSG00000170542","SERPINB9",1.31641033593904,9.02815053607241e-07,3195.99412657505,-0.662308840042597,0.999917339845648,1736.41418964057,"Only_iPSC",0.989359587990819,NA
"ENSG00000080503","SMARCA2",1.08030802865034,0.0442779993745252,400.288243454186,0.889495372755062,0.859625889053785,1139.0455865626,"Only_iPSC",0.984901700702703,NA
"ENSG00000188177","ZC3H6",1.61488532207321,0.015004240451912,410.639194596178,-0.326343503881268,0.999917339845648,616.257871670671,"Only_iPSC",0.970614412977237,NA
"ENSG00000164684","ZNF704",1.69176301141428,0.0237683927724874,300.141516004885,-0.219144278244993,0.999917339845648,2507.07587753602,"Only_iPSC",0.955453644829635,NA
"ENSG00000277586","NEFL",0.945238064923894,0.0246055976463927,730.212752370491,-0.925935832990121,0.999917339845648,87826.0792974567,"Only_iPSC",0.935586948957008,NA
"ENSG00000130021","PUDP",-0.977916581650905,0.000229718994865309,979.412862550389,-0.852298565816278,0.293550255996651,1015.85814100765,"Only_iPSC",0.915107573733592,NA
"ENSG00000149418","ST14",-0.792354236227619,0.0112560622393957,1109.45082720971,-1.01281482485008,0.999917339845648,14.1934024416235,"Only_iPSC",0.902584530538849,NA
"ENSG00000106078","COBL",0.816450235477508,0.0124136093404465,2042.06604729775,-0.977697177769657,0.999917339845648,90.5845596913541,"Only_iPSC",0.897073706623583,NA
"ENSG00000162407","PLPP3",0.836381358813774,0.0318436578953785,1572.64723140006,0.872979448122023,0.999917339845648,1050.2050512724,"Only_iPSC",0.854680403467899,NA
"ENSG00000055609","KMT2C",1.11206950481722,0.000963065747235606,962.19776888511,-0.527919327251425,0.999917339845648,3065.17366091086,"Only_iPSC",0.819994416034321,NA
"ENSG00000100767","PAPLN",1.24725135952174,0.013807382227227,698.302375799962,0.377522996317233,0.999917339845648,121.92319331557,"Only_iPSC",0.812387177919485,NA
"ENSG00000142197","DOP1B",1.19830274219538,0.0432462666108984,406.850562711849,-0.266075630783496,0.999917339845648,1565.9772052202,"Only_iPSC",0.732189186489437,NA
"ENSG00000142449","FBN3",1.07663886440564,0.0211386999044177,1931.19267017989,0.358526396107941,0.999917339845648,2428.72558241856,"Only_iPSC",0.717582630256792,NA
"ENSG00000167393","PPP2R3B",0.743984653781546,0.0366637308702015,1638.71106094707,0.690987042741682,0.981452552916875,1224.15993937269,"Only_iPSC",0.717485848261614,NA
"ENSG00000130477","UNC13A",-0.897010512780363,0.00358194500378717,2181.03166010942,-0.503056017759215,0.999917339845648,4291.4648411782,"Only_iPSC",0.700033265269789,NA
"ENSG00000167525","PROCA1",1.18824456766224,0.0282078445942838,299.803527410096,-0.192417744939861,0.999917339845648,159.138032960288,"Only_iPSC",0.690331156301051,NA
"ENSG00000104327","CALB1",-0.962227038939427,0.0211386999044177,632.530388333616,-0.243407443116834,0.999917339845648,393.61132137245,"Only_iPSC",0.602817241028131,NA
"ENSG00000163867","ZMYM6",0.908653719956283,0.0258618578683203,570.196317763641,-0.257655619678738,0.999917339845648,641.442562483481,"Only_iPSC",0.583154669817511,NA
"ENSG00000291065","",-0.676607452599102,0.0275496852404371,2176.72026509897,-0.485904156276588,0.999917339845648,603.878286372997,"Only_iPSC",0.581255804437845,NA
"ENSG00000158092","NCK1",-0.8182213288207,0.0246055976463927,709.931498582589,0.316246437392686,0.999917339845648,451.057435416059,"Only_iPSC",0.567233883106693,NA
"ENSG00000134602","STK26",-0.589015068345155,0.0124136093404465,6389.25196641297,-0.529022948258069,0.999917339845648,1501.17984189479,"Only_iPSC",0.559019008301612,NA
"ENSG00000068137","PLEKHH3",0.981735802707775,0.0480210768110089,405.588682243107,0.0862611838266224,0.999917339845648,895.030212358756,"Only_iPSC",0.533998493267199,NA
"ENSG00000141934","PLPP2",0.896153285436561,0.0259862205462455,1596.12131733917,0.170468692873763,0.999917339845648,41.268292730581,"Only_iPSC",0.533310989155162,NA
"ENSG00000085491","SLC25A24",-1.02814294100997,0.00819528444459365,2109.52248645941,0.0242739461832478,0.999917339845648,1575.50090828775,"Only_iPSC",0.526208443596608,NA
"ENSG00000205133","TRIQK",0.900849249915618,0.0246055976463927,758.112885671797,-0.132316246773966,0.999917339845648,741.735545325447,"Only_iPSC",0.516582748344792,NA
"ENSG00000123130","ACOT9",-0.755711996519414,0.0401405884254068,1213.41969808133,-0.164343451571964,0.999917339845648,730.24244861665,"Only_iPSC",0.460027724045689,NA
"ENSG00000173064","HECTD4",0.832506010274272,0.0225602574893725,753.423265989294,-0.0660152290898224,0.999917339845648,5779.27189455338,"Only_iPSC",0.449260619682047,NA
"ENSG00000113504","SLC12A7",0.676423289943725,0.0305047598322027,1800.44159559133,0.00068796301431458,0.999917339845648,2160.28992337982,"Only_iPSC",0.33855562647902,NA
